Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230821021303_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821021846_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	90.8046	90.8046	48.1997	true	false	false	false	true	true	false
20230821022609_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821023333_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821023915_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	53.1079	53.1079	22.2102	false	false	true	false	true	true	false
20230821024639_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821025402_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
