Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230818083530_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230818084253_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230818085017_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230818085741_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230818090505_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230818091048_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	53.3634	50.6952	23.9998	false	false	true	false	false	true	false
20230818091811_seigot_main_20230816_1330_tamani-souha_v4_roadsholdersafetymargin0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
