Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230819031511_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819032235_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819032817_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	117.457	117.457	81.199	true	false	false	false	true	true	false
20230819033541_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819034304_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819034847_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	43.3952	43.3952	10.4	false	false	true	false	true	true	false
20230819035611_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5.patch	-1	-1	-1	false	false	false	false	false	false	false
