Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230819063352_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819063935_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	117.182	111.323	72.5993	true	false	false	false	false	true	false
20230819064659_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819065422_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819070146_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819070910_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819071452_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_detection_true_stop_th0.1.patch	116.98	111.131	64.4016	true	false	false	false	false	true	false
