Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230819125927_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	117.156	111.299	72.3998	true	false	false	false	false	true	false
20230819010651_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819011414_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819012138_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230819012721_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	117.096	111.241	90.0025	true	false	false	false	false	true	false
20230819013303_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	117.708	111.823	74.9996	true	false	false	false	false	true	false
20230819013846_seigot_main_20230818_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance2.0.patch	117.6	111.72	69.0037	true	false	false	false	false	true	false
