Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230817094850_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817095614_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817100338_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817101101_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817101644_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	118.24	112.328	70.1998	false	false	true	false	false	true	false
20230817102227_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	117.98	112.081	68.9981	false	false	true	false	false	true	false
20230817102809_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.8.patch	117.967	117.967	64.7999	false	false	true	false	true	true	false
