Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230823124113_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.4715	37.4715	271	false	true	false	false	true	true	false
20230823124956_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.524	37.524	272.199	false	true	false	false	true	true	false
20230823125839_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	47.4504	47.4504	271.6	false	true	false	false	true	true	false
20230823010721_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	116.48	116.48	66.3999	true	false	false	false	true	true	false
20230823011603_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.5481	37.5481	271.402	false	true	false	false	true	true	false
20230823012446_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	70.1152	70.1152	271.4	false	true	false	false	true	true	false
20230823013328_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.5244	37.5244	271.799	false	true	false	false	true	true	false
20230823014211_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	47.3691	47.3691	247.6	false	true	false	false	true	true	false
20230823015053_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.5077	37.5077	198.8	false	true	false	false	true	true	false
20230823015936_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	26.2281	26.2281	0	false	true	false	false	true	true	false
20230823020818_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	47.4861	47.4861	271.6	false	true	false	false	true	true	false
20230823021701_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	68.4036	68.4036	271.6	false	true	false	false	true	true	false
20230823022543_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	116.38	116.38	63.7999	true	false	false	false	true	true	false
20230823023755_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	27.6939	27.6939	0	false	true	false	false	true	true	false
20230823024638_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	116.559	116.559	64.1998	true	false	false	false	true	true	false
20230823025520_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	116.31	116.31	64	true	false	false	false	true	true	false
20230823030403_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.5653	37.5653	271.801	false	true	false	false	true	true	false
20230823031245_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	37.5643	37.5643	271.2	false	true	false	false	true	true	false
20230823032128_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	48.6123	48.6123	271.399	false	true	false	false	true	true	false
20230823033010_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5.patch	116.439	116.439	73.9999	true	false	false	false	true	true	false
