Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230815051226_seigot_main_20230815_collision_safety_buffer0.09.patch	43.0558	43.0558	14.2	false	false	true	false	true	true	false
20230815051808_seigot_main_20230815_collision_safety_buffer0.09.patch	42.9006	40.7556	12.5999	false	false	true	false	false	true	false
20230815052350_seigot_main_20230815_collision_safety_buffer0.09.patch	42.9462	42.9462	12.9999	false	false	true	false	true	true	false
20230815052932_seigot_main_20230815_collision_safety_buffer0.09.patch	42.8993	40.7543	12.4	false	false	true	false	false	true	false
20230815053655_seigot_main_20230815_collision_safety_buffer0.09.patch	-1	-1	-1	false	false	false	false	false	false	false
20230815054237_seigot_main_20230815_collision_safety_buffer0.09.patch	43.2493	41.0868	12.6	false	false	true	false	false	true	false
20230815054959_seigot_main_20230815_collision_safety_buffer0.09.patch	-1	-1	-1	false	false	false	false	false	false	false
