Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230817063926_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	116.895	111.05	68.6011	true	false	false	false	false	true	false
20230817064509_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	117.661	111.778	70.8007	true	false	false	false	false	true	false
20230817065232_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817065956_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817070720_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	-1	-1	-1	false	false	false	false	false	false	false
20230817071302_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	116.919	111.073	64.7999	true	false	false	false	false	true	false
20230817071845_seigot_main_20230816_1330_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_speedtuingv1_steeringangle40_drivablearea-0.5_2minwait.patch	53.3401	50.6731	18.5999	false	false	true	false	false	true	false
